S0024	an hour later hope she stay down rather late
S0144	well she have those two hours earlier
S0024	yeah i know but that's why we're an hour late isn't it mm i'm tire now
S0024	do you text
S0144	yeah yeah he write back no bother lad
S0024	oh
S0144	that's twice i've cancel now maybe i can go out tomorrow night i'm not feel up for it i'm still jet lag
S0024	some people get jet lag than others yeah
S0144	it's nearly be a week mm it's definitely come this direction though
S0024	mm
S0144	you get over in a couple of days go the other way
S0024	everybody say this direction
S0144	mm yeah when we get back to i didn't sleep for a couple of days didn't i in the day but then
S0024	yeah
S0144	back to normal
S0024	we be both
S0144	yeah
S0024	we no no that's a lie eat every two hours in her first week
S0144	mm
S0144	yeah well she's still not back to normal
S0024	i hope she sleep tonight
S0144	mm
S0024	i'm feed up of her get up
S0144	mm she wasn't too bad last night be she
S0024	no she sleep
S0144	well mind you i yeah i didn't sleep well actually
S0024	she sleep in my in our bed
S0144	yeah
S0024	again and i've get and i'm not allow to do that cos i wake her up hi and i'm like oh
S0144	mm
S0024	yeah yeah i don't like i i know that she's there and my arm around her it's not that far to the edge of the bed really
S0144	no
S0024	and they say you
S0144	that be a funny noise
S0024	but she just wouldn't settle down
S0144	mm
S0024	and she settle down when she be be cuddle ah
S0144	mm
S0024	a bite worry that her
S0144	yeah well you don't wanna start like comfort her all the time
S0024	her change happen from cuddle i think
S0144	yeah
S0024	right at the end of the holiday which mean that she's jet lag and she's get demand and she want want want and
S0144	mm
S0024	and so we can't do the till she's get over her jeg lag
S0144	mm
S0024	can't like can't be mean she need she's must be confuse and
S0144	huh
S0024	gotta be confuse as a baby haven't you
S0144	mm
S0024	all of that that be a lot
S0144	mm
S0024	mm
S0144	have we get enough clothe to last her
S0024	wanna go through the new bag actually i've get i've get a bag of the next lot up that give me i need to have a look at that she get pyjamas pyjamas be fine just get to have a look at what clothe she's get we've get mm yeah the only thing i think be the trousers not that many trousers but i think mum buy her some trousers a trouser outfit and your brother buy a trouser outfit
S0144	mm
S0024	and there's two pair
S0144	mm
S0024	so well then you know it's not gonna be winter till december
S0144	yeah
S0024	so we'll see how she go
S0144	mm
S0024	i mean she's fine in all her dress at the moment
S0144	mm
S0024	they're get a bite short though
S0144	mm
S0024	get shorter and shorter and shorter like little top
S0024	with a nappy poke underneath mm
S0144	no she doesn't need many clothe at the moment do she really so hot
S0024	no i do like when go out i do like to put on you know nice little like that
S0144	yeah that's more for showy isn't it be
S0024	no it's because she i don't know we we feel better when she's in nice clothe
S0144	we
S0024	yeah
S0144	what she tell you
S0024	well i've get rubbish clothe so i don't feel better in any of my clothe
S0144	how how do you know she feel better
S0024	cos she smile so much she she she choose i give her two outfit put them in front of her and she go hah hah hah hah huh and
S0024	choose one
S0024	and grab one and try to eat it and then
S0144	mm
S0024	oh you're so cute
S0144	mm
S0024	you've gotta have and she love the colour of the
S0144	mm
S0024	blue you can't take away the colour of the bright colour of the baby clothe
S0144	yeah
S0024	yeah if she be in grey do you think she'd feel good i don't think she would
S0024	i think she'd feel rubbish if we dress her in grey
S0144	i dunno shall we do it
S0024	no i want
S0144	experiment
S0024	i want her to feel lovely
S0144	well we should have another baby and just dress her in grey
S0024	no shall we have another baby
S0024	do you just say uh
S0144	i didn't say anything
S0144	think i need to sleep for three years first
S0024	sleep for three years
S0144	mm
S0024	what till she's three years old four years old don't think you're gonna get any sleep
S0024	but we've get to learn to survive without sleep now
S0024	unless we can make her go back into her old pattern of go to bed at seven
S0144	yeah
S0024	that'd be great
S0144	or we can find a cocaine dealer
S0024	ah i i have to stop
S0024	for you yeah for you right
S0024	oh maybe i should drink more herbal teas for her
S0144	mm
S0024	camomile amount of camomile tea that might be it that might be why always use to have camomile tea before bed
S0144	maybe
S0024	yeah
S0144	i've get a bottle of whisky over there
S0024	ah that'll do we'll send that
S0144	it'll probably do the trick
S0024	mm we can send them camomile tea
S0024	yeah or maybe it's something like that yeah
S0144	might have a whisky tonight actually
S0024	i think
S0144	get any mixers leave
S0024	er yeah tonic water
S0144	tonic well i don't like no i don't want gin
S0024	whisky you can just have with hot water
S0144	er
S0024	it what be that a hot toddy or something
S0144	yeah
S0024	hot toddy
S0144	it's alright with lemon and honey
S0024	or have a whisky hot chocolate no
S0144	yeah
S0144	yeah
S0024	be such a long time since i've
S0144	be that whisky or rum hot chocolate
S0024	yeah you know my bullet blender
S0144	mm
S0024	that i keep talk about
S0144	yeah you realise you've get a long time before your birthday it's christmas first
S0024	can't i get it for christmas
S0144	yeah can you buy them in
S0024	i find it on taobao
S0024	but er and it's like twenty quid
S0144	twenty quid well it's not gonna be very good be it how many blenders have we buy and you've be disappoint every time
S0024	well it say a hundred and eighty nine no but on taobao you know when you click when it say it's really cheap and then you click the button and see how many accessories you get
S0144	yeah
S0024	and you add on the accessories and then it end up
S0144	yeah
S0024	load more money well i think it's probably something like that i need to i need to you need to have a look at it for me
S0144	so you get the plug
S0024	yeah yeah yeah yeah you get the plug and then you get the
